iteration,train_step,train_episode_return,train_num_episodes,train_step_rate,train_duration,eval_episods,eval_episode_return,eval_num_episodes,eval_step_rate,eval_duration
233,4660000,16.764705882352942,68,40.051664219312734,499.3550303049851,1165,0.0,5,246.28539899116993,50.72164265997708
234,4680000,20.242857142857144,70,40.345906375923626,495.713240735,1170,125.8,5,248.26631505950064,33.705740539124236
235,4700000,14.878048780487806,82,40.06910990138804,499.1376162141096,1175,71.4,5,233.89449364921404,24.52387788402848
236,4720000,17.356164383561644,73,39.968193197635145,500.3979014288634,1180,140.8,5,252.45165044845854,33.89163820003159
237,4740000,19.553846153846155,65,40.075877076350125,499.05333230504766,1185,103.8,5,245.7712200471377,39.024097281042486
238,4760000,15.285714285714286,70,39.807102436500415,502.42290384997614,1190,121.8,5,235.34826203073337,34.072909359121695
239,4780000,19.123076923076923,65,40.017572884610985,499.7804354019463,1195,0.0,5,235.02018510531508,53.118841662071645
240,4800000,23.985294117647058,68,39.9402952016257,500.7474256020505,1200,53.2,5,227.88182670281427,32.53879480995238
241,4820000,23.62686567164179,67,40.22647911777129,497.18494978011586,1205,154.8,5,238.87586790706894,39.187717378139496
242,4840000,17.634920634920636,63,40.11850141840483,498.523107615998,1210,0.0,5,258.34905427845644,48.337703557219356
243,4860000,14.733333333333333,75,39.94446000228273,500.69521527783945,1215,107.8,5,259.69694268344546,28.67573227104731
244,4880000,18.055555555555557,72,40.14756519575832,498.162214881042,1220,77.6,5,245.57044514769473,24.962287283036858
