iteration,train_step,train_episode_return,train_num_episodes,train_step_rate,train_duration,eval_episods,eval_episode_return,eval_num_episodes,eval_step_rate,eval_duration
108,2160000,-16.625,8,45.137548471020075,443.0900808190927,540,-14.6,5,232.64262429323014,53.64021334401332
109,2180000,-17.5,8,44.56782360352134,448.7542442709673,545,-13.6,5,241.47011611144674,51.733109674882144
110,2200000,-19.125,8,45.80622852261958,436.6218447808642,550,-6.4,5,240.52730438632483,51.931734036887065
111,2220000,-18.625,8,45.975796564294576,435.01149505982175,555,-12.8,5,246.0873572353242,50.72995273000561
112,2240000,-15.375,8,45.251742926362866,441.9719265298918,560,-15.2,5,235.16474884137494,53.08618771098554
113,2260000,-15.875,8,45.33091485670161,441.200008056825,565,-16.0,5,259.749604471373,48.06167087494396
114,2280000,-20.375,8,44.3491373158743,450.9670584469568,570,-7.4,5,270.9587182958326,46.088201474165544
115,2300000,-19.75,8,44.8732798968153,445.6995353579987,575,-8.0,5,245.2765681563487,50.918031403794885
116,2320000,-16.375,8,45.17532467573901,442.7195630259812,580,0.0,5,272.7541336845532,45.7408283110708
117,2340000,-18.875,8,44.282365249530294,451.6470583109185,585,-19.8,5,252.87650100030072,49.32447242294438
118,2360000,-19.625,8,44.814949127884425,446.27965420484543,590,-13.2,5,258.34946737537786,48.360850621946156
119,2380000,-18.875,8,45.014792658668256,444.29839212307706,595,0.0,5,243.29012691941108,51.26800728798844
120,2400000,-17.625,8,45.34380535642683,441.074582135072,600,-17.4,5,238.2447607807062,52.257182735949755
121,2420000,-16.625,8,45.010081213543344,444.34489920409396,605,-9.4,5,231.57812671811703,53.904054657090455
122,2440000,-18.75,8,45.20069015243683,442.4711200769525,610,-18.6,5,232.34254347080784,53.77405193797313
123,2460000,-15.25,8,44.416659763324915,450.28149587498046,615,-10.4,5,256.36206003854824,48.72405845904723
124,2480000,-14.75,8,44.075856084586555,453.76316597498953,620,-16.6,5,250.16848480147544,49.8943742250558
125,2500000,-15.25,8,44.809512059984925,446.3338045999408,625,-21.4,5,276.6439065698664,43.99518554704264
126,2520000,-15.375,8,45.085330173123516,443.6032723549288,630,-16.8,5,235.25230332240625,53.09618576988578
127,2540000,-15.125,8,45.113781796943236,443.32350788102485,635,-16.0,5,244.8858439476182,50.98702235589735
128,2560000,-13.5,8,44.748089762830126,446.946453044191,640,-18.0,5,248.11412271790374,50.32764706504531
129,2580000,-17.5,8,43.558430868263066,459.1533625370357,645,-5.6,5,248.1098869358165,50.31238438002765
130,2600000,-17.25,8,44.31116497326046,451.3535135460552,650,-19.8,5,252.47996787777487,49.4534283450339
131,2620000,-16.5,8,45.06623377578765,443.7912451149896,655,-6.0,5,247.2097793878256,50.50771062099375
132,2640000,-18.75,8,45.17703513097609,442.7028011470102,660,-3.0,5,256.2322479102809,48.7136186088901
133,2660000,-18.25,8,44.6859082608475,447.56838964205235,665,0.0,5,283.7410774114811,44.01195665402338
134,2680000,-15.75,8,44.58259581506727,448.60555188311264,670,-7.6,5,272.5096751798207,45.83323506498709
135,2700000,-15.5,8,45.23500055290455,442.1355091310106,675,-6.8,5,247.35662594836143,50.45346956909634
136,2720000,-13.5,8,45.589928121016165,438.69338742783293,680,-15.0,5,248.45251011533642,50.2792263769079
137,2740000,-15.375,8,45.40381218498367,440.49164679204114,685,-13.4,5,235.36336229602887,53.05413671093993
138,2760000,-17.25,8,44.873598650002215,445.69636939512566,690,-16.0,5,236.06417552981142,52.922049573855475
139,2780000,-16.0,8,45.90324218208622,435.69907155283727,695,-18.6,5,237.15278993380625,52.65803536819294
140,2800000,-12.75,8,44.91872092059,445.2486533478368,700,-11.4,5,245.99991609907244,50.76424495596439
141,2820000,-12.625,8,44.242255131302926,452.05652244994417,705,-13.8,5,288.2547055530751,43.28116682800464
142,2840000,-12.125,8,43.829753117423365,456.3110347990878,710,-8.6,5,280.12814564137085,44.572457977803424
143,2860000,-11.0,8,43.721131566263686,457.44470199011266,715,-10.4,5,260.0544206004331,48.0437901080586
144,2880000,-15.666666666666666,9,44.08115006602972,453.7086707139388,720,-5.2,5,274.0920544479232,45.579577361932024
145,2900000,-14.5,8,44.59145541333696,448.5164212428499,725,-5.8,5,262.67848747520253,47.56384932808578
146,2920000,-13.875,8,45.39603719934295,440.56708985799924,730,0.0,5,255.33145284069565,48.869811616139486
147,2940000,-14.875,8,44.55332163409272,448.90031239995733,735,-0.4,5,263.0009165303485,47.44850384793244
148,2960000,-13.5,8,45.17934045262131,442.68021178781055,740,-19.0,5,234.82056684717648,52.367644645040855
149,2980000,-13.625,8,45.04887399466794,443.96226201718673,745,-12.6,5,238.5565256734145,52.36913961893879
150,3000000,-15.25,8,45.69465372541207,437.68796499003656,750,0.0,5,249.79926761321408,50.00014659506269
151,3020000,-14.25,8,45.5612433325534,438.9695832929574,755,-14.6,5,233.2235411175175,53.53661958896555
152,3040000,-11.25,8,44.912348695401796,445.31182583305053,760,-8.8,5,246.20707275528855,50.69716259697452
153,3060000,-15.0,8,45.26256561424522,441.8662470539566,765,-7.8,5,243.74155946325055,51.27562171802856
154,3080000,-12.0,8,46.12611264566302,433.5938767187763,770,-2.0,5,249.69191887427584,50.00962809007615
155,3100000,-5.875,8,45.41818035600804,440.35229600197636,775,-11.4,5,246.1892671536006,50.70489117712714
156,3120000,-11.625,8,44.55293772410407,448.90418054698966,780,-4.2,5,275.663437611431,45.30524652893655
157,3140000,-10.875,8,44.1739490939981,452.7555360160768,785,-4.2,5,257.1457873079627,48.57166874385439
158,3160000,-11.75,8,45.0202303589957,444.24472821480595,790,-14.8,5,256.1981513898783,48.755230793962255
159,3180000,-18.125,8,45.33180758164234,441.19131945003755,795,-3.0,5,247.18416265289716,50.52912721410394
160,3200000,-12.625,8,45.374714688797454,440.77412138390355,800,-11.4,5,239.7278842755603,52.07988231210038
161,3220000,-11.25,8,45.12553842285075,443.20800812589005,805,-19.8,5,247.624828470831,49.92229606513865
162,3240000,-13.75,8,44.97067776729498,444.734235572163,810,-6.2,5,243.18423053963943,51.315004975069314
163,3260000,-11.5,8,45.705856387028106,437.58068617386743,815,-11.6,5,234.52746381443995,53.26028686296195
164,3280000,-12.125,8,45.37359863634279,440.7849630860146,820,-9.0,5,235.5483108669003,53.01672490895726
165,3300000,-13.375,8,45.60870533095906,438.51277634105645,825,-6.2,5,239.45127308895576,52.131691926158965
166,3320000,-12.875,8,44.7663080017299,446.7645622959826,830,-0.6,5,272.24830828791283,45.866217052098364
167,3340000,-11.125,8,44.327385008715,451.1883567250334,835,0.0,5,262.8670800649799,47.51070387708023
168,3360000,-12.125,8,44.901443241012664,445.41998110502027,840,-5.6,5,257.74366394848863,48.4822781230323
169,3380000,-9.625,8,45.430938355283644,440.22863546409644,845,-8.6,5,251.91828510288377,49.56766038201749
170,3400000,-8.625,8,45.13034746833744,443.1607803159859,850,-3.4,5,262.9847081669625,47.48945323494263
171,3420000,-9.875,8,44.34575784980671,451.0014253840782,855,-10.0,5,289.9900738319716,43.0807849210687
172,3440000,-10.25,8,43.41734907975359,460.64535085414536,860,-2.0,5,280.1286773968569,44.55809421581216
173,3460000,-9.25,8,44.62130973030302,448.21633701212704,865,-7.4,5,244.6501739059371,51.02796291001141
174,3480000,-9.125,8,45.175309691095606,442.71970987599343,870,-5.8,5,231.7007920741336,53.922992183826864
175,3500000,-8.625,8,45.54961742880547,439.0816241488792,875,-6.8,5,235.62705001412414,53.02022836194374
176,3520000,-8.875,8,45.23128533030819,442.17182540684007,880,-5.0,5,239.84944896089556,52.07850196911022
177,3540000,-12.25,8,45.04754678725182,443.97534219687805,885,-5.6,5,242.9023779560857,51.407483553979546
178,3560000,-8.5,8,44.76841975740961,446.7434881189838,890,-3.2,5,246.30538806041326,50.701286311028525
179,3580000,-8.875,8,45.017282943431894,444.27381424000487,895,-3.8,5,259.4634278579956,48.114680758910254
180,3600000,-10.875,8,44.56025785498734,448.8304368678946,900,-8.2,5,261.2082042533932,47.789463717956096
181,3620000,-14.5,8,44.441161667195445,450.0332405748777,905,-5.0,5,262.8004056136437,47.54178354796022
182,3640000,-14.0,8,44.2908425695507,451.56061252602376,910,-15.0,5,257.4444210066397,48.48425128497183
183,3660000,-12.0,8,44.434425155498815,450.10146817495115,915,-5.2,5,273.0184501460477,45.751486734021455
184,3680000,-10.75,8,45.352659137837904,440.988475211896,920,-8.8,5,235.3560765842835,53.04728129901923
185,3700000,-11.125,8,45.119258877249074,443.26969231502153,925,-3.6,5,248.37554840672016,50.30688439402729
186,3720000,-8.625,8,44.30400115546317,451.4264959911816,930,-11.4,5,261.94888305845564,47.66197074111551
187,3740000,-9.25,8,44.559108465180444,448.84201432415284,935,-7.6,5,284.12310144502146,43.970377404941246
188,3760000,-9.5,8,43.99852066485808,454.56073744711466,940,-0.4,5,264.3743503065116,47.26631000894122
189,3780000,-9.0,8,44.84454990041306,445.985076099867,945,-7.2,5,232.52983634303502,53.696335043990985
190,3800000,-7.75,8,45.18583180915826,442.6166167410556,950,-5.2,5,257.74756332091295,48.45438629598357
191,3820000,-8.375,8,44.987566571594954,444.5672776759602,955,-5.0,5,234.13055862171893,53.33776194578968
192,3840000,-6.875,8,45.55916466225051,438.9896116021555,960,-6.2,5,242.08104710963704,51.54885171307251
193,3860000,-9.125,8,45.398781931475646,440.5404539308511,965,-2.2,5,255.22936872723977,48.936374611919746
194,3880000,-9.25,8,44.98987315730857,444.54448515712284,970,-16.8,5,266.8967115050463,46.797129607060924
195,3900000,-7.25,8,43.496200370579615,459.8102783600334,975,-6.0,5,275.756951637594,45.31526739685796
196,3920000,-10.0,8,44.31403234059221,451.3243084331043,980,-8.6,5,245.1099005476564,50.9363349750638
197,3940000,-8.25,8,44.85603201505852,445.8709141567815,985,-4.2,5,251.895616264661,49.595940514001995
198,3960000,-7.875,8,44.249641692519496,451.98106097616255,990,0.0,5,238.84267315952906,52.25615604990162
199,3980000,-8.25,8,45.3665542103307,440.8534072760958,995,0.0,5,249.6346358840614,49.97703926707618
200,4000000,-10.0,8,44.198180765484594,452.5073126000352,1000,-5.6,5,258.9316455605084,48.26756487390958
201,4020000,-10.75,8,44.254327577730926,451.9332028008066,1005,-5.6,5,246.268483373247,50.700762959895656
202,4040000,-9.0,8,44.573332819316626,448.69877873104997,1010,-8.0,5,239.1227047756099,52.19914190797135
